1414092,1.20,1.20,1.44,Win
1414092,1.10,1.20,1.32,Win
1414092,1.07,1.20,1.28,Win
1414092,1.00,1.20,1.20,Win
1414092,0.76,1.20,0.91,Win
1414092,0.75,1.20,0.90,Win
1414092,0.72,1.20,0.86,Win
1414092,0.67,1.20,0.80,Win
1414092,0.60,1.20,0.72,Win
1414092,0.60,1.20,0.72,Win
1414092,0.60,1.20,0.72,Win
1414092,0.50,1.20,0.60,Win
1414092,0.50,1.20,0.60,Win
1414092,0.46,1.20,0.55,Win
1414092,0.46,1.20,0.55,Win
1414092,0.45,1.20,0.54,Win
1414092,0.44,1.20,0.53,Win
1414092,0.44,1.20,0.53,Win
1414092,0.43,1.20,0.52,Win
1414092,0.40,1.20,0.48,Win
1414092,0.38,1.20,0.46,Win
1414092,0.38,1.20,0.46,Win
1414092,0.36,1.20,0.43,Win
1414092,0.36,1.20,0.43,Win
1414092,0.36,1.20,0.43,Win
1414092,0.36,1.20,0.43,Win
1414092,0.36,1.20,0.43,Win
1414092,0.35,1.20,0.42,Win
1414092,0.35,1.20,0.42,Win
1414092,0.33,1.20,0.40,Win
1414092,0.33,1.20,0.40,Win
1414092,0.31,1.20,0.37,Win
1414092,0.31,1.20,0.37,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.30,1.20,0.36,Win
1414092,0.29,1.20,0.35,Win
1414092,0.28,1.20,0.34,Win
1414092,0.27,1.20,0.32,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,0.25,1.20,0.30,Win
1414092,11.75,1.19,13.97,Win
1414092,2.03,1.19,2.42,Win
1414092,0.90,1.19,1.07,Win
1414092,0.42,1.19,0.50,Win
1414092,0.38,1.19,0.45,Win
1414092,0.36,1.19,0.43,Win
1414092,0.36,1.19,0.43,Win
1414092,0.29,1.19,0.35,Win
1414092,0.25,1.19,0.30,Win
1414092,0.25,1.19,0.30,Win
1414092,19.98,1.18,23.57,Win
1414092,1.00,1.18,1.18,Win
1414092,0.83,1.18,0.98,Win
1414092,0.59,1.18,0.70,Win
1414092,0.48,1.18,0.57,Win
1414092,0.29,1.18,0.34,Win
1414092,0.25,1.18,0.29,Win
1414092,13.34,1.17,15.60,Win
1414092,3.56,1.16,4.13,Win
1414092,0.25,1.16,0.29,Win
1414092,1.55,1.15,1.78,Win
1414092,0.32,1.15,0.37,Win
1414092,0.31,1.15,0.36,Win
1414092,10.13,1.14,11.55,Win
1414092,1.20,1.14,1.37,Win
1414092,0.26,1.14,0.30,Win
1414092,2.20,1.13,2.49,Win
1414092,0.90,1.12,1.01,Win
1414092,2.97,1.11,3.30,Win
1414092,2.21,1.11,2.45,Win
1414092,2.03,1.11,2.25,Win
1414092,1.35,1.11,1.50,Win
1414092,5.85,1.10,6.43,Win
1414092,3.16,1.10,3.48,Win
1414092,2.54,1.10,2.79,Win
1414092,2.18,1.10,2.40,Win
1414092,1.64,1.10,1.80,Win
1414092,1.31,1.10,1.44,Win
1414092,1.00,1.10,1.10,Win
1414092,0.85,1.10,0.94,Win
1414092,0.63,1.10,0.69,Win
1414092,0.52,1.10,0.57,Win
1414092,0.50,1.10,0.55,Win
1414092,0.48,1.10,0.53,Win
1414092,0.47,1.10,0.52,Win
1414092,0.38,1.10,0.42,Win
1414092,0.28,1.10,0.31,Win
1414092,0.27,1.10,0.30,Win
1414092,0.25,1.10,0.28,Win
1414092,0.25,1.10,0.28,Win
1414092,0.25,1.10,0.28,Win
1414092,0.25,1.10,0.28,Win
1414092,0.25,1.10,0.28,Win
1414092,1.71,1.09,1.86,Win
1414092,1.69,1.09,1.84,Win
1414092,1.46,1.09,1.59,Win
1414092,0.44,1.09,0.48,Win
1414092,2.81,1.08,3.03,Win
1414092,1.79,1.08,1.93,Win
1414092,1.20,1.08,1.30,Win
1414092,4.07,1.07,4.35,Win
1414092,0.93,1.07,1.00,Win
1414092,5.08,1.06,5.37,Win
1414092,2.46,1.06,2.61,Win
1414092,1.04,1.06,1.10,Win
1414092,0.70,1.06,0.74,Win
1414092,0.56,1.06,0.59,Win
1414092,0.25,1.06,0.27,Win
1414092,0.25,1.06,0.27,Win
1414092,3.53,1.04,3.67,Win
1414092,1.87,1.04,1.94,Win
1414092,1.63,1.04,1.70,Win
1414092,0.57,1.04,0.59,Win
1414092,1.03,1.03,1.06,Win
1414092,0.41,1.03,0.42,Win
1414092,0.25,1.03,0.26,Win
1414092,1.15,1.02,1.17,Win
1414092,0.26,1.02,0.27,Win
1414092,0.25,1.02,0.26,Win
1414092,0.64,1.01,0.65,Win
1414092,0.29,1.01,0.29,Win
1414092,0.25,1.01,0.25,Win
1414092,0.25,1.01,0.25,Win
1414092,0.25,1.01,0.25,Win
1414092,0.25,1.01,0.25,Win
1414092,0.25,1.01,0.25,Win
1414092, 36.81,1.39,0,Lose
1414092, 29.65,1.39,0,Lose
1414092, 9.95,1.39,0,Lose
1414092, 8.98,1.39,0,Lose
1414092, 8.00,1.39,0,Lose
1414092, 6.72,1.39,0,Lose
1414092, 6.05,1.39,0,Lose
1414092, 5.85,1.39,0,Lose
1414092, 5.17,1.39,0,Lose
1414092, 4.06,1.39,0,Lose
1414092, 3.88,1.39,0,Lose
1414092, 3.47,1.39,0,Lose
1414092, 3.46,1.39,0,Lose
1414092, 3.00,1.39,0,Lose
1414092, 2.97,1.39,0,Lose
1414092, 2.82,1.39,0,Lose
1414092, 2.76,1.39,0,Lose
1414092, 2.70,1.39,0,Lose
1414092, 2.40,1.39,0,Lose
1414092, 2.10,1.39,0,Lose
1414092, 2.03,1.39,0,Lose
1414092, 2.00,1.39,0,Lose
1414092, 2.00,1.39,0,Lose
1414092, 1.89,1.39,0,Lose
1414092, 1.75,1.39,0,Lose
1414092, 1.68,1.39,0,Lose
1414092, 1.54,1.39,0,Lose
1414092, 1.50,1.39,0,Lose
1414092, 1.50,1.39,0,Lose
1414092, 1.50,1.39,0,Lose
1414092, 1.44,1.39,0,Lose
1414092, 1.39,1.39,0,Lose
1414092, 1.31,1.39,0,Lose
1414092, 1.30,1.39,0,Lose
1414092, 1.26,1.39,0,Lose
1414092, 1.25,1.39,0,Lose
1414092, 1.13,1.39,0,Lose
1414092, 1.11,1.39,0,Lose
1414092, 1.08,1.39,0,Lose
1414092, 1.05,1.39,0,Lose
1414092, 1.01,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 1.00,1.39,0,Lose
1414092, 0.94,1.39,0,Lose
1414092, 0.88,1.39,0,Lose
1414092, 0.85,1.39,0,Lose
1414092, 0.78,1.39,0,Lose
1414092, 0.75,1.39,0,Lose
1414092, 0.72,1.39,0,Lose
1414092, 0.70,1.39,0,Lose
1414092, 0.69,1.39,0,Lose
1414092, 0.66,1.39,0,Lose
1414092, 0.64,1.39,0,Lose
1414092, 0.64,1.39,0,Lose
1414092, 0.63,1.39,0,Lose
1414092, 0.60,1.39,0,Lose
1414092, 0.60,1.39,0,Lose
1414092, 0.60,1.39,0,Lose
1414092, 0.58,1.39,0,Lose
1414092, 0.58,1.39,0,Lose
1414092, 0.55,1.39,0,Lose
1414092, 0.52,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.50,1.39,0,Lose
1414092, 0.49,1.39,0,Lose
1414092, 0.48,1.39,0,Lose
1414092, 0.46,1.39,0,Lose
1414092, 0.45,1.39,0,Lose
1414092, 0.44,1.39,0,Lose
1414092, 0.43,1.39,0,Lose
1414092, 0.42,1.39,0,Lose
1414092, 0.42,1.39,0,Lose
1414092, 0.42,1.39,0,Lose
1414092, 0.42,1.39,0,Lose
1414092, 0.42,1.39,0,Lose
1414092, 0.41,1.39,0,Lose
1414092, 0.41,1.39,0,Lose
1414092, 0.40,1.39,0,Lose
1414092, 0.40,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.38,1.39,0,Lose
1414092, 0.35,1.39,0,Lose
1414092, 0.35,1.39,0,Lose
1414092, 0.35,1.39,0,Lose
1414092, 0.34,1.39,0,Lose
1414092, 0.33,1.39,0,Lose
1414092, 0.32,1.39,0,Lose
1414092, 0.31,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.30,1.39,0,Lose
1414092, 0.29,1.39,0,Lose
1414092, 0.29,1.39,0,Lose
1414092, 0.29,1.39,0,Lose
1414092, 0.28,1.39,0,Lose
1414092, 0.28,1.39,0,Lose
1414092, 0.28,1.39,0,Lose
1414092, 0.27,1.39,0,Lose
1414092, 0.27,1.39,0,Lose
1414092, 0.27,1.39,0,Lose
1414092, 0.26,1.39,0,Lose
1414092, 0.26,1.39,0,Lose
1414092, 0.26,1.39,0,Lose
1414092, 0.26,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414092, 0.25,1.39,0,Lose
1414093,0.25,3.29,0.82,Win
1414093,0.50,3.09,1.54,Win
1414093,14.01,3.00,42.02,Win
1414093,0.25,3.00,0.75,Win
1414093,0.25,3.00,0.75,Win
1414093,0.26,2.93,0.76,Win
1414093,0.33,2.78,0.92,Win
1414093,0.25,2.70,0.68,Win
1414093,0.35,2.54,0.89,Win
1414093,3.32,2.49,8.26,Win
1414093,2.76,2.43,6.71,Win
1414093,0.83,2.34,1.94,Win
1414093,0.25,2.34,0.58,Win
1414093,0.25,2.30,0.57,Win
1414093,0.25,2.28,0.57,Win
1414093,0.25,2.16,0.54,Win
1414093,0.70,2.15,1.50,Win
1414093,2.67,2.12,5.65,Win
1414093,1.50,2.10,3.15,Win
1414093,0.30,2.05,0.61,Win
1414093,0.26,2.05,0.53,Win
1414093,0.25,2.03,0.51,Win
1414093,2.00,2.01,4.02,Win
1414093,0.25,2.01,0.50,Win
1414093,3.24,2.00,6.47,Win
1414093,3.05,2.00,6.09,Win
1414093,1.32,2.00,2.64,Win
1414093,1.08,2.00,2.16,Win
1414093,0.75,2.00,1.50,Win
1414093,0.66,2.00,1.32,Win
1414093,0.59,2.00,1.18,Win
1414093,0.50,2.00,1.00,Win
1414093,0.50,2.00,1.00,Win
1414093,0.50,2.00,1.00,Win
1414093,0.50,2.00,1.00,Win
1414093,0.49,2.00,0.98,Win
1414093,0.44,2.00,0.88,Win
1414093,0.30,2.00,0.60,Win
1414093,0.30,2.00,0.60,Win
1414093,0.30,2.00,0.60,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,2.00,0.50,Win
1414093,0.25,1.99,0.50,Win
1414093,0.25,1.98,0.49,Win
1414093,1.41,1.93,2.72,Win
1414093,4.12,1.85,7.62,Win
1414093,2.38,1.79,4.26,Win
1414093,0.48,1.78,0.85,Win
1414093,1.00,1.75,1.75,Win
1414093,3.19,1.74,5.55,Win
1414093,1.00,1.70,1.70,Win
1414093,1.80,1.69,3.04,Win
1414093,1.00,1.66,1.66,Win
1414093,0.62,1.64,1.02,Win
1414093,1.79,1.62,2.90,Win
1414093,0.71,1.59,1.13,Win
1414093,1.00,1.57,1.57,Win
1414093,0.32,1.54,0.49,Win
1414093,14.90,1.50,22.34,Win
1414093,10.52,1.50,15.77,Win
1414093,8.00,1.50,12.00,Win
1414093,7.00,1.50,10.49,Win
1414093,5.00,1.50,7.49,Win
1414093,5.00,1.50,7.49,Win
1414093,1.56,1.50,2.34,Win
1414093,1.03,1.50,1.54,Win
1414093,1.00,1.50,1.50,Win
1414093,1.00,1.50,1.50,Win
1414093,0.84,1.50,1.26,Win
1414093,0.72,1.50,1.08,Win
1414093,0.68,1.50,1.02,Win
1414093,0.50,1.50,0.75,Win
1414093,0.50,1.50,0.75,Win
1414093,0.49,1.50,0.73,Win
1414093,0.46,1.50,0.69,Win
1414093,0.45,1.50,0.68,Win
1414093,0.45,1.50,0.68,Win
1414093,0.38,1.50,0.57,Win
1414093,0.38,1.50,0.57,Win
1414093,0.36,1.50,0.54,Win
1414093,0.35,1.50,0.52,Win
1414093,0.33,1.50,0.49,Win
1414093,0.32,1.50,0.48,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.25,1.50,0.38,Win
1414093,0.30,1.49,0.45,Win
1414093,0.25,1.49,0.37,Win
1414093,0.83,1.48,1.23,Win
1414093,0.50,1.47,0.73,Win
1414093,0.90,1.46,1.31,Win
1414093,2.07,1.45,3.00,Win
1414093,1.83,1.42,2.60,Win
1414093,18.98,1.40,26.56,Win
1414093,2.41,1.40,3.37,Win
1414093,1.00,1.40,1.40,Win
1414093,2.20,1.39,3.06,Win
1414093,0.77,1.39,1.07,Win
1414093,0.48,1.39,0.67,Win
1414093,0.35,1.39,0.49,Win
1414093,0.29,1.38,0.40,Win
1414093,0.37,1.37,0.51,Win
1414093,0.36,1.37,0.49,Win
1414093,0.25,1.36,0.34,Win
1414093,0.25,1.36,0.34,Win
1414093,1.18,1.35,1.59,Win
1414093,0.80,1.35,1.08,Win
1414093,0.34,1.35,0.46,Win
1414093,0.25,1.34,0.34,Win
1414093,1.51,1.33,2.01,Win
1414093,0.52,1.33,0.69,Win
1414093,0.38,1.33,0.51,Win
1414093,0.35,1.33,0.47,Win
1414093,2.35,1.32,3.10,Win
1414093,0.77,1.32,1.02,Win
1414093,4.89,1.31,6.40,Win
1414093,2.84,1.31,3.72,Win
1414093,1.19,1.31,1.56,Win
1414093,0.40,1.31,0.52,Win
1414093,0.33,1.31,0.43,Win
1414093,11.97,1.30,15.55,Win
1414093,2.40,1.30,3.12,Win
1414093,1.50,1.30,1.95,Win
1414093,0.80,1.30,1.04,Win
1414093,0.38,1.30,0.49,Win
1414093,0.34,1.30,0.44,Win
1414093,0.31,1.30,0.40,Win
1414093,0.26,1.30,0.34,Win
1414093,0.25,1.30,0.33,Win
1414093,0.25,1.30,0.33,Win
1414093,2.69,1.29,3.47,Win
1414093,1.23,1.29,1.59,Win
1414093,1.05,1.29,1.35,Win
1414093,0.25,1.29,0.32,Win
1414093,0.25,1.29,0.32,Win
1414093,0.25,1.27,0.32,Win
1414093,0.25,1.27,0.32,Win
1414093,4.33,1.26,5.46,Win
1414093,0.25,1.26,0.32,Win
1414093,0.96,1.25,1.20,Win
1414093,0.88,1.25,1.10,Win
1414093,0.26,1.25,0.33,Win
1414093,0.25,1.25,0.31,Win
1414093,0.25,1.25,0.31,Win
1414093,0.25,1.25,0.31,Win
1414093,0.25,1.25,0.31,Win
1414093,2.00,1.24,2.48,Win
1414093,0.40,1.24,0.50,Win
1414093,0.35,1.24,0.43,Win
1414093,0.28,1.24,0.35,Win
1414093,2.79,1.23,3.43,Win
1414093,1.98,1.23,2.44,Win
1414093,1.20,1.23,1.48,Win
1414093,0.25,1.23,0.31,Win
1414093,1.57,1.22,1.92,Win
1414093,0.38,1.22,0.46,Win
1414093,1.78,1.21,2.15,Win
1414093,0.53,1.21,0.64,Win
1414093,32.38,1.20,38.85,Win
1414093,25.00,1.20,30.00,Win
1414093,19.98,1.20,23.97,Win
1414093,7.35,1.20,8.81,Win
1414093,6.22,1.20,7.45,Win
1414093,6.05,1.20,7.25,Win
1414093,5.18,1.20,6.21,Win
1414093,4.86,1.20,5.82,Win
1414093,3.00,1.20,3.60,Win
1414093,2.96,1.20,3.55,Win
1414093,2.72,1.20,3.26,Win
1414093,2.62,1.20,3.14,Win
1414093,2.58,1.20,3.10,Win
1414093,2.56,1.20,3.07,Win
1414093,2.50,1.20,3.00,Win
1414093,2.40,1.20,2.88,Win
1414093,2.00,1.20,2.40,Win
1414093,2.00,1.20,2.40,Win
1414093,2.00,1.20,2.40,Win
1414093,1.10,1.20,1.32,Win
1414093,1.00,1.20,1.20,Win
1414093,0.75,1.20,0.90,Win
1414093,0.73,1.20,0.88,Win
1414093,0.72,1.20,0.86,Win
1414093,0.72,1.20,0.86,Win
1414093,0.72,1.20,0.86,Win
1414093,0.70,1.20,0.84,Win
1414093,0.53,1.20,0.64,Win
1414093,0.53,1.20,0.64,Win
1414093,0.52,1.20,0.62,Win
1414093,0.50,1.20,0.60,Win
1414093,0.50,1.20,0.60,Win
1414093,0.49,1.20,0.59,Win
1414093,0.46,1.20,0.55,Win
1414093,0.46,1.20,0.55,Win
1414093,0.45,1.20,0.54,Win
1414093,0.43,1.20,0.52,Win
1414093,0.42,1.20,0.50,Win
1414093,0.40,1.20,0.48,Win
1414093,0.40,1.20,0.48,Win
1414093,0.40,1.20,0.48,Win
1414093,0.40,1.20,0.48,Win
1414093,0.36,1.20,0.43,Win
1414093,0.35,1.20,0.42,Win
1414093,0.33,1.20,0.40,Win
1414093,0.30,1.20,0.36,Win
1414093,0.30,1.20,0.36,Win
1414093,0.30,1.20,0.36,Win
1414093,0.30,1.20,0.36,Win
1414093,0.30,1.20,0.36,Win
1414093,0.28,1.20,0.34,Win
1414093,0.26,1.20,0.31,Win
1414093,0.26,1.20,0.31,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,0.25,1.20,0.30,Win
1414093,3.91,1.19,4.65,Win
1414093,2.55,1.19,3.03,Win
1414093,2.54,1.19,3.02,Win
1414093,0.80,1.19,0.95,Win
1414093,0.45,1.19,0.54,Win
1414093,0.43,1.19,0.51,Win
1414093,0.30,1.19,0.36,Win
1414093,0.30,1.19,0.36,Win
1414093,0.25,1.19,0.30,Win
1414093,0.25,1.19,0.30,Win
1414093,0.25,1.19,0.30,Win
1414093,0.25,1.19,0.30,Win
1414093,0.25,1.19,0.30,Win
1414093,1.63,1.18,1.92,Win
1414093,0.86,1.18,1.01,Win
1414093,0.59,1.18,0.70,Win
1414093,0.35,1.18,0.41,Win
1414093,0.25,1.18,0.29,Win
1414093,1.39,1.17,1.63,Win
1414093,0.37,1.17,0.43,Win
1414093,2.86,1.16,3.32,Win
1414093,4.38,1.15,5.04,Win
1414093,2.54,1.15,2.92,Win
1414093,2.09,1.15,2.40,Win
1414093,0.92,1.15,1.06,Win
1414093,0.37,1.15,0.43,Win
1414093,0.36,1.15,0.41,Win
1414093,0.30,1.15,0.34,Win
1414093,0.26,1.15,0.30,Win
1414093,0.25,1.15,0.29,Win
1414093,1.13,1.14,1.29,Win
1414093,3.65,1.13,4.12,Win
1414093,1.27,1.13,1.44,Win
1414093,0.25,1.13,0.28,Win
1414093,7.28,1.12,8.15,Win
1414093,5.19,1.12,5.81,Win
1414093,0.38,1.12,0.43,Win
1414093,4.99,1.10,5.48,Win
1414093,1.79,1.10,1.97,Win
1414093,1.67,1.10,1.84,Win
1414093,1.44,1.10,1.58,Win
1414093,1.01,1.10,1.11,Win
1414093,1.00,1.10,1.10,Win
1414093,0.94,1.10,1.03,Win
1414093,0.90,1.10,0.99,Win
1414093,0.79,1.10,0.87,Win
1414093,0.78,1.10,0.86,Win
1414093,0.62,1.10,0.68,Win
1414093,0.53,1.10,0.58,Win
1414093,0.52,1.10,0.57,Win
1414093,0.50,1.10,0.55,Win
1414093,0.50,1.10,0.55,Win
1414093,0.48,1.10,0.53,Win
1414093,0.42,1.10,0.46,Win
1414093,0.30,1.10,0.33,Win
1414093,0.28,1.10,0.31,Win
1414093,0.28,1.10,0.31,Win
1414093,0.27,1.10,0.30,Win
1414093,0.25,1.10,0.28,Win
1414093,0.25,1.10,0.28,Win
1414093,0.25,1.10,0.28,Win
1414093,0.25,1.10,0.28,Win
1414093,0.25,1.10,0.28,Win
1414093,1.64,1.09,1.79,Win
1414093,1.97,1.07,2.11,Win
1414093,1.55,1.06,1.64,Win
1414093,0.48,1.06,0.51,Win
1414093,0.31,1.06,0.33,Win
1414093,0.25,1.06,0.27,Win
1414093,16.86,1.05,17.69,Win
1414093,4.00,1.05,4.20,Win
1414093,3.87,1.05,4.06,Win
1414093,2.56,1.05,2.69,Win
